sub,run,trial,condition,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,eventNum,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd
4,3,1,1,8.040231,1.5,3,1.5,task/Jitter/right1.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,14.173223,80,,,20.189486,28.205617,1,28.722256,4,370903.7878,2,33.255298,4,370903.7098,3,37.788342,4,370904.3238,41.804721
4,3,2,2,41.82141,0.75,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/left3.jpg,task/Jitter/right2.jpg,[2 1 2],1,48.75431,43,53.490344,4.736033,54.77056,62.786683,1,63.303332,4,370904.2145,3,72.369397,1,370903.9764,2,67.836364,3,370904.1477,76.385796
4,3,3,2,76.402473,1.5,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/left3.jpg,task/Jitter/right2.jpg,[2 1 2],1,83.335363,31,88.058291,4.722928,89.35163,97.367732,3,106.950496,3,370905.4775,1,97.884394,1,370904.0784,2,102.417443,2,370905.5857,110.966856
4,3,4,1,110.983534,1.5,3,0.75,task/Jitter/right2.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,116.366514,16,118.760294,2.39378,122.382791,130.39892,1,130.915573,3,370904.2665,3,139.981634,4,370904.7592,2,135.448605,2,370903.8135,143.998054
4,3,5,2,144.014714,1.5,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/right2.jpg,task/Jitter/left3.jpg,[1 2 1],1,150.9476,39,152.871293,1.923693,156.963863,164.979975,2,170.029674,2,370904.1044,3,174.562703,2,370904.4334,1,165.496647,3,370905.3582,178.579106
4,3,6,1,178.595774,1.5,3,1.5,task/Jitter/left2.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,184.728704,62,186.440279,1.711575,190.744944,198.761107,1,199.27775,4,370903.7362,2,203.810796,4,370903.951,3,208.343828,3,370904.359,212.360235
4,3,7,2,212.376839,1.5,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/left3.jpg,task/Jitter/right1.jpg,[2 1 2],1,220.043079,12,221.321315,1.278236,226.059343,234.075454,2,239.125156,3,370905.2009,3,243.658179,1,370903.9668,1,234.592115,3,370904.0769,247.674576
4,3,8,2,247.69121,0.75,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/left1.jpg,task/Jitter/right2.jpg,[1 1 2],1,253.874186,72,256.517236,2.64305,259.890454,267.906573,3,277.489291,2,370904.7607,1,268.423218,1,370903.6668,2,272.956263,3,370904.1897,281.505676
4,3,9,1,281.52238,0.75,3,0.75,task/Jitter/left2.jpg,task/Jitter/right2.jpg,NaN,[1 2],1,286.172061,1,288.543239,2.371178,292.188331,300.204459,2,305.254151,4,370904.5918,3,309.787181,4,370903.1868,1,300.721134,4,370903.5519,313.803567
4,3,10,1,313.820258,0.75,3,1.5,task/Jitter/right3.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,319.203224,41,323.070263,3.86704,325.219509,333.235644,2,338.285329,3,370904.7758,3,342.818344,4,370904.1377,1,333.752272,3,370904.0298,346.834751
4,3,11,2,346.85142,1.5,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/right1.jpg,task/Jitter/right3.jpg,[2 2 2],1,353.784304,50,356.176194,2.391889,359.800578,367.816691,2,372.866386,3,370904.3337,3,377.399411,1,370904.0753,1,368.333343,3,370904.0546,381.415821
4,3,12,2,381.432495,1.5,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/left1.jpg,task/Jitter/right3.jpg,[2 1 2],1,388.365389,34,391.497219,3.131831,394.381634,402.397771,3,411.980482,2,370903.0074,1,402.914411,1,370904.1975,2,407.447455,3,370903.6556,415.996873
4,3,13,2,416.013571,1.5,4.5,0.75,task/Jitter/left1.jpg,task/Jitter/left3.jpg,task/Jitter/left1.jpg,[1 1 1],1,422.929762,36,424.398287,1.468526,428.946043,436.96217,2,442.011853,3,370903.705,3,446.544883,1,370903.9679,1,437.478812,4,370903.8181,450.561282
4,3,14,1,450.577967,0.75,4.5,1.5,task/Jitter/right2.jpg,task/Jitter/left2.jpg,task/Jitter/right2.jpg,[2 0 2],0.666667,457.494171,42,462.373202,4.879031,463.510439,471.526556,3,481.109283,3,370903.8837,1,472.043222,4,370903.7917,2,476.576255,4,370905.9097,485.125675
4,3,15,1,485.142329,0.75,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/left1.jpg,task/Jitter/right3.jpg,[1 1 2],1,492.075232,79,493.809178,1.733946,498.091525,506.107621,1,506.624284,3,370904.3496,2,511.157346,4,370903.7485,3,515.690357,4,370904.5966,519.706754
4,3,16,1,519.723379,0.75,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/left1.jpg,task/Jitter/right2.jpg,[2 1 2],1,526.656314,35,528.677233,2.020919,532.672558,540.688688,3,550.271421,4,370903.9586,2,545.738386,4,370903.3405,1,541.205345,4,370904.0417,554.287819
