sub,run,trial,condition,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,eventNum,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd
12,2,1,1,8.037359,1.5,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/left2.jpg,task/Jitter/right1.jpg,[2 1 2],1,14.970228,52,,,20.98651,29.002612,2,34.05233,3,1051871.299,1,29.519275,4,1051871.604,3,38.585358,2,1051872.789,42.601736
12,2,2,1,42.618429,0.75,3,1.5,task/Jitter/left2.jpg,task/Jitter/right2.jpg,NaN,[1 2],1,48.001417,47,,,54.017666,62.033826,1,62.550458,3,1051872.755,2,67.083499,3,1051872.584,3,71.61652,2,1051872.977,75.632894
12,2,3,2,75.6496,1.5,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/left2.jpg,task/Jitter/right3.jpg,[1 1 2],1,83.332436,8,,,89.348696,97.364813,1,97.881482,1,1051872.359,3,106.947544,2,1051872.996,2,102.414505,1,1051872.035,110.963946
12,2,4,1,110.980568,0.75,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/left1.jpg,task/Jitter/right1.jpg,[2 1 2],1,117.16355,66,,,123.179827,131.195949,2,136.245642,2,1051873.296,3,140.778662,2,1051871.582,1,131.712588,2,1051872.937,144.795058
12,2,5,2,144.811744,0.75,3,0.75,task/Jitter/left2.jpg,task/Jitter/right3.jpg,NaN,[1 2],1,149.44476,80,,,155.461041,163.477183,1,163.993817,3,1051871.972,2,168.526845,3,1051872.556,3,173.059898,2,1051871.349,177.076283
12,2,6,2,177.09296,0.75,4.5,1.5,task/Jitter/right2.jpg,task/Jitter/left3.jpg,task/Jitter/right1.jpg,[2 1 2],1,184.025829,45,,,190.042116,198.058229,3,207.640951,1,1051871.327,1,198.574884,1,1051871.276,2,203.107918,2,1051872.79,211.657334
12,2,7,2,211.674031,0.75,3,1.5,task/Jitter/right1.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,217.040347,74,,,223.056608,231.072743,1,231.589393,1,1051871.408,2,236.122437,1,1051871.544,3,240.655455,1,1051872.711,244.671857
12,2,8,1,244.688529,1.5,3,1.5,task/Jitter/left3.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,250.821455,55,,,256.837736,264.853853,3,274.436595,3,1051871.404,2,269.903538,4,1051872.966,1,265.370506,4,1051872.882,278.452961
12,2,9,1,278.46965,1.5,3,1.5,task/Jitter/right2.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,284.619255,38,,,290.63552,298.651647,2,303.701325,2,1051872.734,3,308.234363,3,1051872.625,1,299.168299,3,1051872.111,312.250769
12,2,10,2,312.267435,1.5,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/left1.jpg,task/Jitter/right3.jpg,[2 1 2],1,319.183661,50,,,325.199938,333.216037,2,338.265737,1,1051871.933,3,342.798771,3,1051873.485,1,333.732705,2,1051872.146,346.815172
12,2,11,1,346.831841,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,352.19815,33,,,358.214432,366.23056,2,371.280236,,,1,366.747205,3,1051873.059,3,375.813289,2,1051870.034,379.829661
12,2,12,1,379.846352,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,385.229324,61,,,391.245594,399.261737,3,408.844441,4,1051870.641,2,404.31141,4,1051871.788,1,399.778385,4,1051871.889,412.860847
12,2,13,2,412.877528,0.75,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/right1.jpg,task/Jitter/right1.jpg,[1 2 2],1,419.060443,70,,,425.076713,433.092842,1,433.609484,3,1051873.417,2,438.142527,3,1051871.399,3,442.675559,2,1051872.364,446.691954
12,2,14,2,446.708609,0.75,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/right1.jpg,task/Jitter/left2.jpg,[2 2 1],1,452.90822,10,,,458.924512,466.940635,1,467.457279,,,2,471.990307,1,1051871.135,3,476.523348,1,1051872.606,480.53974
12,2,15,1,480.556425,0.75,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/left2.jpg,task/Jitter/left2.jpg,[1 1 1],1,487.472642,23,,,493.488904,501.505027,2,506.554722,3,1051872.021,1,502.021671,4,1051871.349,3,511.087744,3,1051871.038,515.104143
12,2,16,2,515.120767,1.5,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/right3.jpg,task/Jitter/right1.jpg,[2 2 2],1,522.786983,30,,,528.803251,536.819362,1,537.336023,,,2,541.869078,2,1051871.45,3,546.402101,2,1051871.761,550.418491
