sub,run,trial,condition,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,eventNum,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd
10,2,1,1,8.023001,0.75,3,1.5,task/Jitter/right2.jpg,task/Jitter/left2.jpg,NaN,[2 1],1,13.406044,24,,,19.422341,27.438441,2,32.488131,4,889849.7526,3,37.021178,2,889849.6724,1,27.955102,4,889847.7314,41.037567
10,2,2,1,41.054244,1.5,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/right2.jpg,task/Jitter/right3.jpg,[0 2 2],0.666667,48.720396,33,,,54.736677,62.752797,1,63.269448,4,889849.4741,2,67.802479,4,889848.8903,3,72.33553,4,889848.1703,76.351902
10,2,3,2,76.36857,0.75,3,0.75,task/Jitter/right1.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,81.001624,51,,,87.017887,95.034024,2,100.083708,4,889849.157,1,95.550661,1,889848.7679,3,104.616728,4,889849.294,108.633119
10,2,4,1,108.649811,1.5,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/left1.jpg,task/Jitter/right2.jpg,[1 1 2],1,116.34929,16,,,122.365582,130.381689,1,130.898354,4,889850.4834,2,135.431376,4,889848.1753,3,139.964406,3,889847.7291,143.980805
10,2,5,2,143.997443,1.5,3,1.5,task/Jitter/left2.jpg,task/Jitter/right3.jpg,NaN,[1 2],1,150.130411,60,,,156.146682,164.162812,1,164.679451,4,889848.0144,3,173.745527,2,889850.6161,2,169.212487,4,889848.1881,177.761924
10,2,6,2,177.77861,0.75,3,1.5,task/Jitter/right3.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,183.161571,74,,,189.177826,197.193994,3,206.776711,3,889848.7078,1,197.710637,1,889849.1552,2,202.243653,4,889848.136,210.7931
10,2,7,2,210.809778,1.5,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/left3.jpg,task/Jitter/left2.jpg,[2 1 1],1,217.742646,47,,,223.758923,231.775017,3,241.357756,2,889849.0759,2,236.824735,2,889849.2087,1,232.291697,4,889848.867,245.374152
10,2,8,1,245.390837,0.75,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/right1.jpg,task/Jitter/right2.jpg,[2 1 2],0.666667,251.573776,66,,,257.590042,265.606154,1,266.122812,4,889848.2389,2,270.65584,4,889848.4196,3,275.188886,4,889847.9379,279.205277
10,2,9,1,279.221908,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,284.604925,22,,,290.621205,298.637333,1,299.153985,4,889848.2545,3,308.220049,3,889849.3765,2,303.687008,4,889848.0236,312.236428
10,2,10,2,312.253129,0.75,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/left2.jpg,task/Jitter/left2.jpg,[1 1 1],1,318.419383,6,,,324.435653,332.451769,2,337.501472,4,889848.0061,1,332.968428,2,889850.1033,3,342.034508,4,889847.6892,346.050883
10,2,11,1,346.06756,1.5,3,0.75,task/Jitter/right2.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,351.450547,18,,,357.466831,365.482946,1,365.999596,4,889849.0598,3,375.065659,2,889848.626,2,370.532635,4,889847.8218,379.082064
10,2,12,1,379.098693,1.5,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/right2.jpg,task/Jitter/left2.jpg,[0 2 1],0.666667,386.781578,54,,,392.797813,400.813956,3,410.39668,3,889849.5281,1,401.330622,3,889849.1611,2,405.863648,4,889848.387,414.413057
10,2,13,2,414.429764,0.75,3,1.5,task/Jitter/right3.jpg,task/Jitter/right2.jpg,NaN,[2 2],1,419.829394,46,,,425.845687,433.861802,3,443.444529,3,889848.9699,2,438.911493,2,889849.2352,1,434.378453,4,889847.8521,447.460906
10,2,14,2,447.477563,0.75,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/left2.jpg,task/Jitter/right3.jpg,[2 1 2],1,454.410477,50,,,460.42674,468.442848,2,473.492547,3,889850.5001,1,468.959524,1,889848.4411,3,478.025585,4,889848.4401,482.041986
10,2,15,1,482.058614,0.75,3,0.75,task/Jitter/left2.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,486.691682,76,,,492.707961,500.724097,3,510.3068,4,889847.2659,1,501.240722,4,889849.415,2,505.773781,4,889847.6018,514.3232
10,2,16,2,514.339882,0.75,3,0.75,task/Jitter/right3.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,518.972898,75,,,524.989177,533.005294,2,538.054984,,,1,533.521954,,,3,542.588056,,,546.604439
