sub,run,trial,condition,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,eventNum,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd
21,1,1,2,8.039287,1.5,3,1.5,task/Jitter/right2.jpg,task/Jitter/left2.jpg,NaN,[0 1],0.5,14.222237,65,15.860213,1.637976,20.238492,28.25461,3,37.837309,2,288078.249,2,33.304283,3,288078.428,1,28.771244,2,288078.187,41.853696
21,1,2,1,41.870369,0.75,4.5,0.75,task/Jitter/left1.jpg,task/Jitter/left3.jpg,task/Jitter/right1.jpg,[1 1 2],1,48.069958,33,51.755132,3.685174,54.08618,62.102353,2,67.152023,3,288078.8142,1,62.618988,3,288079.0991,3,71.685041,3,288077.848,75.701425
21,1,3,2,75.718046,0.75,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/left3.jpg,task/Jitter/left2.jpg,[1 1 1],1,81.901023,38,,,87.917283,95.933393,2,100.983073,3,288079.7419,1,96.450047,,,3,105.516106,1,288077.4368,109.532494
21,1,4,1,109.549173,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,114.932143,13,116.320049,1.387906,120.948401,128.964523,3,138.547241,3,288077.8269,2,134.014203,2,288077.65,1,129.481162,2,288079.28,142.563619
21,1,5,1,142.580292,0.75,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/right3.jpg,task/Jitter/left1.jpg,[1 2 1],1,149.546493,76,,,155.562757,163.578883,1,164.095521,4,288078.1656,3,173.161573,4,288077.5285,2,168.628569,4,288077.6296,177.177954
21,1,6,2,177.194641,1.5,3,1.5,task/Jitter/right2.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,183.327573,62,185.068952,1.741379,189.343823,197.359949,1,197.876593,3,288077.8684,2,202.409631,2,288078.9715,3,206.942663,4,288077.5312,210.959046
21,1,7,2,210.975665,0.75,3,0.75,task/Jitter/left3.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,215.592074,57,219.079918,3.487843,221.608316,229.624477,1,230.141089,3,288077.8059,3,239.207169,2,288078.4939,2,234.674148,3,288078.2738,243.223536
21,1,8,2,243.240217,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,248.623202,28,251.108882,2.48568,254.639439,262.655594,2,267.705244,3,288077.4397,3,272.238281,2,288079.3737,1,263.172225,3,288078.0848,276.254667
21,1,9,1,276.271309,0.75,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/left1.jpg,task/Jitter/left3.jpg,[2 1 1],1,282.454263,24,285.346809,2.892546,288.470499,296.486641,1,297.00335,3,288078.2157,3,306.069346,3,288077.5415,2,301.536323,2,288078.5936,310.085748
21,1,10,1,310.102421,0.75,3,0.75,task/Jitter/left3.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,314.735449,41,318.505832,3.770383,320.751697,328.767844,3,338.350534,,,2,333.817498,2,288077.9664,1,329.284475,2,288078.5104,342.366925
21,1,11,2,342.383584,0.75,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/right1.jpg,task/Jitter/left1.jpg,[0 2 1],0.666667,349.33314,78,352.237704,2.904564,355.349394,363.365489,1,363.882152,2,288078.8615,2,368.415187,3,288077.8237,3,372.948222,2,288077.2245,376.964606
21,1,12,1,376.981235,0.75,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/right2.jpg,task/Jitter/right2.jpg,[1 2 2],1,383.897488,29,386.29162,2.394132,389.913718,397.929848,2,402.979542,3,288077.6841,3,407.512586,4,288077.0072,1,398.446523,2,288078.0573,411.528957
21,1,13,2,411.545643,0.75,3,0.75,task/Jitter/left2.jpg,task/Jitter/right2.jpg,NaN,[1 2],1,416.17867,40,419.828671,3.650001,422.194918,430.211052,2,435.260733,3,288077.5821,3,439.793752,2,288077.816,1,430.727712,4,288078.4069,443.810136
21,1,14,1,443.826814,1.5,3,1.5,task/Jitter/right3.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,449.959742,59,451.598611,1.638869,455.976012,463.992122,3,473.574837,2,288078.9949,1,464.50877,2,288078.1369,2,469.041803,2,288078.2147,477.59121
21,1,15,1,477.607885,0.75,3,1.5,task/Jitter/right1.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,482.990873,20,486.107588,3.116715,489.007094,497.023263,1,497.539895,2,288079.3636,3,506.605959,2,288079.2937,2,502.072925,2,288077.6797,510.622336
21,1,16,2,510.639014,0.75,3,1.5,task/Jitter/left3.jpg,task/Jitter/left3.jpg,NaN,[0 1],0.5,516.005335,70,520.548548,4.543213,522.021578,530.037708,2,535.087393,2,288078.5261,3,539.62042,2,288078.5901,1,530.554366,2,288078.4182,543.636811
