sub,run,trial,condition,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,eventNum,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd
25,3,1,1,8.020393,0.75,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/right3.jpg,task/Jitter/left3.jpg,[2 2 1],1,14.203391,57,15.681172,1.47778,20.219656,28.235806,2,33.28547,2,525605.3871,1,28.752423,4,525605.9501,3,37.818501,4,525606.0728,41.834898
25,3,2,2,41.851555,1.5,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/right3.jpg,task/Jitter/right1.jpg,[1 2 2],1,49.534393,22,50.809112,1.274719,55.550654,63.566765,1,64.08342,1,525606.057,3,73.149494,1,525606.3259,2,68.616467,3,525606.3098,77.16587
25,3,3,2,77.182564,1.5,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/right1.jpg,task/Jitter/right3.jpg,[1 2 2],1,84.86538,23,86.73512,1.86974,90.881662,98.897765,3,108.48048,1,525606.8479,1,99.414437,2,525606.5438,2,103.947446,3,525606.1069,112.496873
25,3,4,1,112.513559,1.5,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/right1.jpg,task/Jitter/right3.jpg,[2 2 2],1,120.179723,30,122.35103,2.171308,126.195985,134.212098,3,143.794813,3,525606.3403,2,139.261778,2,525607.0796,1,134.72875,3,525606.8206,147.811219
25,3,5,2,147.827884,0.75,4.5,0.75,task/Jitter/left1.jpg,task/Jitter/left2.jpg,task/Jitter/right3.jpg,[1 1 2],1,154.010817,18,157.850993,3.840176,160.027092,168.043197,3,177.625922,1,525606.4314,2,173.092888,1,525607.0074,1,168.559844,2,525606.5005,181.642317
25,3,6,1,181.65899,1.5,4.5,1.5,task/Jitter/right2.jpg,task/Jitter/right2.jpg,task/Jitter/left1.jpg,[2 2 1],1,189.325148,9,190.707925,1.382778,195.341417,203.357527,3,212.940245,4,525605.467,2,208.40723,2,525606.074,1,203.874189,4,525606.1691,216.956633
25,3,7,2,216.973329,0.75,3,0.75,task/Jitter/left3.jpg,task/Jitter/left2.jpg,NaN,[1 1],1,221.60635,24,223.420961,1.814611,227.622598,235.638731,2,240.68841,4,525606.8066,1,236.155377,2,525606.6819,3,245.221449,3,525606.3387,249.237834
25,3,8,2,249.254529,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,254.637508,32,257.098862,2.461354,260.653773,268.669898,1,269.186535,1,525606.1426,3,278.2526,2,525606.2896,2,273.719563,3,525606.1784,282.268992
25,3,9,1,282.285663,1.5,3,0.75,task/Jitter/right2.jpg,task/Jitter/right1.jpg,NaN,[1 2],0.5,287.685325,44,290.39185,2.706524,293.701568,301.717714,3,311.300436,3,525606.4796,1,302.234358,3,525605.9008,2,306.767384,2,525606.5438,315.316824
25,3,10,1,315.333494,1.5,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/right3.jpg,task/Jitter/left2.jpg,[2 2 1],1,322.249695,41,325.12273,2.873035,328.265976,336.282076,3,345.864806,4,525606.1743,2,341.331784,2,525606.7893,1,336.798733,3,525606.1472,349.881191
25,3,11,2,349.897875,0.75,3,1.5,task/Jitter/left3.jpg,task/Jitter/left2.jpg,NaN,[1 1],1,355.280851,29,356.913772,1.632921,361.297101,369.313244,1,369.82989,3,525606.3781,3,378.895967,2,525606.1191,2,374.362918,3,525606.7352,382.912337
25,3,12,2,382.92902,0.75,3,1.5,task/Jitter/right3.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,388.311997,45,391.527728,3.215731,394.328261,402.344399,2,407.394084,1,525605.1687,1,402.861044,3,525606.3628,3,411.927117,2,525606.1099,415.943501
25,3,13,2,415.960164,0.75,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/right3.jpg,task/Jitter/right1.jpg,[1 2 2],1,422.89305,27,425.057643,2.164593,428.90933,436.925442,2,441.975118,2,525607.8439,3,446.508151,3,525606.0567,1,437.442081,2,525606.3109,450.524532
25,3,14,1,450.541181,0.75,3,0.75,task/Jitter/right3.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,455.157593,3,458.509636,3.352043,461.173826,469.189975,3,478.772692,1,525607.0133,1,469.70665,1,525605.5093,2,474.239669,3,525606.0152,482.789087
25,3,15,1,482.805758,0.75,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/right2.jpg,task/Jitter/right1.jpg,[1 2 1],0.666667,488.988679,52,491.222536,2.233858,495.004959,503.021061,2,508.070758,3,525606.6061,1,503.537714,2,525606.5203,3,512.603785,3,525606.4571,516.620175
25,3,16,1,516.636863,1.5,3,1.5,task/Jitter/right3.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,522.769796,10,524.227499,1.457703,528.786061,536.802181,1,537.318838,2,525606.998,2,541.851855,1,525606.936,3,546.384886,2,525606.2708,550.401286
