sub,run,trial,condition,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,eventNum,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd
25,1,1,2,8.045661,1.5,3,1.5,task/Jitter/right3.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,14.195242,31,16.406781,2.211539,20.211519,28.227643,1,28.744282,2,524431.0936,3,37.81035,1,524431.7184,2,33.277302,4,524432.0537,41.826725
25,1,2,1,41.84337,1.5,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/right1.jpg,task/Jitter/right1.jpg,[2 2 2],1,49.509575,19,52.166716,2.657141,55.52585,63.541948,3,73.124679,2,524431.991,2,68.591649,3,524431.4293,1,64.058614,3,524431.6741,77.141054
25,1,3,2,77.157744,0.75,3,0.75,task/Jitter/right2.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,81.790774,68,86.997624,5.20685,87.807036,95.823145,2,100.872838,2,524432.405,3,105.405873,4,524431.302,1,96.339805,2,524431.9842,109.422241
25,1,4,1,109.438894,0.75,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/left1.jpg,task/Jitter/left2.jpg,[2 1 1],1,115.62185,5,117.71058,2.08873,121.638114,129.654234,2,134.703933,3,524432.4579,1,130.170895,2,524432.095,3,139.236946,3,524431.2747,143.253345
25,1,5,1,143.269973,1.5,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/right2.jpg,task/Jitter/left2.jpg,[1 2 1],1,150.202893,13,152.263565,2.060672,156.219135,164.235273,1,164.751934,4,524431.5688,3,173.817996,3,524430.8977,2,169.284963,4,524431.6108,177.834384
25,1,6,2,177.851018,0.75,3,1.5,task/Jitter/right1.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,183.234046,34,185.15553,1.921484,189.250316,197.266427,3,206.849142,2,524431.5345,2,202.316108,3,524432.1056,1,197.783081,3,524431.8707,210.86554
25,1,7,2,210.882224,0.75,3,1.5,task/Jitter/left2.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,216.281847,39,218.342561,2.060714,222.298099,230.314226,1,230.830879,1,524430.7178,3,239.896954,2,524431.9058,2,235.363919,3,524431.6438,243.91333
25,1,8,2,243.930034,1.5,3,1.5,task/Jitter/right1.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,250.062942,37,252.388405,2.325463,256.079218,264.095325,3,273.678056,1,524430.9376,1,264.611985,1,524431.0497,2,269.145018,4,524431.2427,277.694439
25,1,9,1,277.711134,1.5,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/left1.jpg,task/Jitter/left3.jpg,[1 1 1],1,285.393956,26,290.007382,4.613426,291.410196,299.426343,1,299.942981,3,524431.4296,3,309.009038,4,524430.3175,2,304.476006,3,524431.3894,313.025425
25,1,10,1,313.042113,0.75,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/right1.jpg,task/Jitter/left3.jpg,[2 2 1],1,319.225044,50,321.222388,1.997344,325.241276,333.257427,1,333.774085,3,524431.7044,3,342.840134,2,524431.3274,2,338.307101,2,524432.1005,346.856523
25,1,11,2,346.873217,1.5,3,1.5,task/Jitter/right1.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,353.006131,49,354.854335,1.848204,359.022414,367.038517,2,372.088206,4,524432.4243,1,367.55517,1,524431.3074,3,376.621246,3,524431.365,380.637622
25,1,12,1,380.654258,0.75,3,0.75,task/Jitter/right2.jpg,task/Jitter/left2.jpg,NaN,[2 1],1,385.287342,1,387.272271,1.984928,391.303565,399.319724,2,404.369403,4,524431.5469,1,399.836367,4,524430.9129,3,408.902449,4,524430.9938,412.91883
25,1,13,2,412.935504,0.75,3,1.5,task/Jitter/right3.jpg,task/Jitter/left2.jpg,NaN,[2 1],1,418.318494,46,421.067271,2.748777,424.334798,432.350871,2,437.400543,1,524430.5458,3,441.933581,1,524431.5497,1,432.867533,2,524431.7649,445.94997
25,1,14,1,445.966652,1.5,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/right3.jpg,task/Jitter/left3.jpg,[2 2 1],1,452.899535,7,454.513244,1.613709,458.915807,466.931907,1,467.448578,4,524432.1599,2,471.981629,3,524431.7368,3,476.514636,3,524431.6858,480.531025
25,1,15,1,480.547666,1.5,3,0.75,task/Jitter/left2.jpg,task/Jitter/left2.jpg,NaN,[1 1],1,485.914006,80,487.556159,1.642153,491.930277,499.946404,1,500.463062,4,524430.4853,3,509.529129,2,524433.3532,2,504.996078,4,524430.5261,513.545515
25,1,16,2,513.562194,1.5,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/right1.jpg,task/Jitter/left1.jpg,[1 2 1],1,520.528397,77,523.608156,3.079758,526.544667,534.560777,3,544.143499,3,524431.1608,1,535.077436,3,524431.6667,2,539.610454,2,524433.2938,548.159876
