sub,run,trial,condition,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,eventNum,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd
25,4,1,2,8.051032,0.75,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/left1.jpg,task/Jitter/right1.jpg,[1 1 2],1,14.983973,58,17.26924,2.285268,21.000249,29.016343,2,34.06603,2,526184.5545,3,38.599085,2,526183.5526,1,29.533003,4,526183.9188,42.615468
25,4,2,1,42.632096,1.5,3,1.5,task/Jitter/left2.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,48.765077,2,51.14222,2.377143,54.781349,62.797463,3,72.380182,2,526184.7925,1,63.314105,3,526184.0326,2,67.847137,2,526184.3954,76.396559
25,4,3,2,76.413246,0.75,3,1.5,task/Jitter/left1.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,81.779545,43,83.162129,1.382584,87.79583,95.811947,2,100.861635,4,526183.116,1,96.328597,1,526184.1411,3,105.394649,3,526183.742,109.411034
25,4,4,1,109.427712,0.75,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/left2.jpg,task/Jitter/right3.jpg,[2 1 2],1,115.593992,8,116.818155,1.224163,121.610263,129.626375,1,130.14302,2,526184.6006,3,139.209087,2,526184.4406,2,134.676058,3,526185.6824,143.225483
25,4,5,1,143.242161,1.5,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/right2.jpg,task/Jitter/right2.jpg,[1 2 2],1,150.158367,6,152.593056,2.434689,156.174637,164.190751,2,169.24045,1,526182.8821,1,164.7074,2,526183.8502,3,173.773467,3,526184.0412,177.789871
25,4,6,2,177.806494,0.75,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/right2.jpg,task/Jitter/right1.jpg,[1 2 2],1,184.739427,38,186.342028,1.6026,190.755642,198.771804,3,208.354515,1,526183.113,1,199.288445,4,526183.6541,2,203.82148,3,526183.7511,212.370912
25,4,7,2,212.387594,0.75,3,0.75,task/Jitter/left1.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,217.020613,70,218.745041,1.724429,223.036896,231.053006,1,231.569653,2,526184.608,2,236.10268,3,526183.6518,3,240.635723,3,526185.0238,244.652117
25,4,8,1,244.668803,1.5,3,1.5,task/Jitter/left3.jpg,task/Jitter/right3.jpg,NaN,[1 2],1,250.801712,40,252.440922,1.639211,256.818001,264.834106,3,274.416827,1,526184.5666,2,269.883799,1,526183.6597,1,265.350762,2,526183.4447,278.433208
25,4,9,1,278.449857,1.5,3,1.5,task/Jitter/right3.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,284.582819,66,286.005845,1.423026,290.599072,298.615198,3,308.197918,1,526182.9335,2,303.66489,3,526184.1825,1,299.131865,3,526183.6286,312.214327
25,4,10,2,312.230984,1.5,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/left3.jpg,task/Jitter/left2.jpg,[1 1 1],1,319.147213,53,321.34083,2.193617,325.163474,333.17958,2,338.229272,1,526183.0451,3,342.762306,1,526183.7541,1,333.696245,3,526184.311,346.778695
25,4,11,1,346.795328,0.75,3,1.5,task/Jitter/left1.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,352.178354,4,356.191831,4.013477,358.194628,366.210732,3,375.793466,4,526183.7188,1,366.727389,4,526183.872,2,371.260436,3,526185.5129,379.809844
25,4,12,2,379.826533,1.5,3,0.75,task/Jitter/right2.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,385.226173,76,387.409796,2.183623,391.242451,399.258577,1,399.775216,2,526184.1931,2,404.308213,1,526183.3291,3,408.841276,3,526184.079,412.857664
25,4,13,2,412.874342,1.5,3,1.5,task/Jitter/left3.jpg,task/Jitter/right2.jpg,NaN,[1 2],1,419.023949,51,420.150725,1.126776,425.040216,433.056331,3,442.639057,2,526182.8832,2,438.106008,3,526184.2542,1,433.57299,3,526184.1381,446.655425
25,4,14,1,446.672119,0.75,3,0.75,task/Jitter/left2.jpg,task/Jitter/left2.jpg,NaN,[1 1],1,451.288465,75,452.896717,1.608253,457.304719,465.320862,1,465.837509,1,526183.5947,2,470.370543,1,526183.1415,3,474.903584,2,526183.1657,478.919963
25,4,15,1,478.936638,0.75,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/right1.jpg,task/Jitter/right2.jpg,[2 2 2],1,485.119579,42,488.542608,3.423029,491.135803,499.151959,3,508.734689,4,526182.7973,1,499.668613,3,526183.9834,2,504.201664,3,526183.5763,512.751072
25,4,16,2,512.767739,0.75,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/left2.jpg,task/Jitter/left3.jpg,[2 1 1],1,519.700631,55,521.104644,1.404013,525.716906,533.733012,2,538.782687,1,526183.0814,3,543.315727,2,526184.0775,1,534.249656,2,526184.1695,547.332116
