sub,run,trial,condition,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,eventNum,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd
22,1,1,2,8.041846,0.75,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/right2.jpg,task/Jitter/left1.jpg,[2 2 1],1,14.291498,57,17.027923,2.736425,20.307765,28.323863,3,37.906594,3,1737.328131,2,33.373568,3,1737.097224,1,28.840546,2,1736.47216,41.923002
22,1,2,1,41.939695,1.5,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/right3.jpg,task/Jitter/left3.jpg,[1 2 1],1,49.622498,32,51.899944,2.277446,55.638731,63.654881,3,73.237603,4,1736.8721,2,68.704559,4,1736.315141,1,64.171523,2,1737.942881,77.253975
22,1,3,2,77.270663,1.5,3,1.5,task/Jitter/left3.jpg,task/Jitter/right3.jpg,NaN,[1 2],1,83.403584,43,85.667926,2.264342,89.419855,97.435968,3,107.018686,2,1737.470824,1,97.952618,3,1736.378972,2,102.485655,1,1736.52172,111.035081
22,1,4,1,111.051759,1.5,3,1.5,task/Jitter/right2.jpg,task/Jitter/right3.jpg,NaN,[0 2],0.5,117.184688,59,119.136891,1.952202,123.200912,131.217074,2,136.266753,2,1736.3947,3,140.799792,2,1737.010677,1,131.733716,3,1736.806869,144.816171
22,1,5,1,144.832791,0.75,3,0.75,task/Jitter/right3.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,149.465886,4,152.079839,2.613952,155.482138,163.498265,2,168.547955,2,1736.991534,1,164.014921,3,1736.362363,3,173.080978,2,1737.312434,177.097359
22,1,6,2,177.113985,1.5,3,1.5,task/Jitter/right3.jpg,task/Jitter/left2.jpg,NaN,[2 1],1,183.24697,61,185.455778,2.208808,189.263222,197.279358,3,206.862084,3,1736.594416,1,197.796008,2,1737.249541,2,202.329052,2,1737.020536,210.878465
22,1,7,2,210.895133,0.75,3,0.75,task/Jitter/left3.jpg,task/Jitter/right2.jpg,NaN,[1 2],1,215.528175,54,217.899725,2.37155,221.54444,229.560555,3,239.143264,3,1737.092251,1,230.077201,1,1737.069221,2,234.610231,3,1737.255217,243.159654
22,1,8,2,243.176333,0.75,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/left3.jpg,task/Jitter/right2.jpg,[1 2 2],0.666667,249.359262,52,251.173727,1.814465,255.375513,263.391654,1,263.908305,2,1736.670107,3,272.974362,1,1736.484927,2,268.44134,4,1737.357994,276.99075
22,1,9,1,277.007444,1.5,4.5,0.75,task/Jitter/left1.jpg,task/Jitter/right2.jpg,task/Jitter/right3.jpg,[1 2 2],1,283.956976,50,285.365718,1.408741,289.973211,297.989327,3,307.572074,2,1736.386216,2,303.039051,3,1737.035098,1,298.506011,1,1736.96231,311.588465
22,1,10,1,311.605144,0.75,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/left3.jpg,task/Jitter/left3.jpg,[1 1 1],1,317.804731,8,319.320616,1.515885,323.820997,331.837121,1,332.353777,3,1736.754468,3,341.419842,2,1736.791213,2,336.886797,2,1738.042442,345.436233
22,1,11,2,345.4529,0.75,3,0.75,task/Jitter/left1.jpg,task/Jitter/right3.jpg,NaN,[0 2],0.5,350.085933,42,351.775596,1.689663,356.102207,364.118347,3,373.701033,2,1737.907216,2,369.167996,2,1736.144005,1,364.634959,4,1736.304069,377.717431
22,1,12,1,377.7341,0.75,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/right2.jpg,task/Jitter/right2.jpg,[0 0 2],0.333333,384.650322,64,385.876542,1.22622,390.666573,398.682694,3,408.265412,4,1737.108729,2,403.732374,2,1736.521929,1,399.19936,4,1736.848843,412.281805
22,1,13,2,412.29843,1.5,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/right3.jpg,task/Jitter/right2.jpg,[1 2 2],1,419.231358,53,420.885513,1.654154,425.247621,433.263731,1,433.780397,2,1737.971892,3,442.846459,4,1736.759523,2,438.31343,4,1736.446512,446.86285
22,1,14,1,446.879525,1.5,3,0.75,task/Jitter/right2.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,452.262509,76,456.909513,4.647003,458.278769,466.294904,2,471.344577,2,1736.48532,3,475.87762,4,1737.16363,1,466.811568,4,1736.193599,479.893996
22,1,15,1,479.910616,1.5,3,1.5,task/Jitter/right3.jpg,task/Jitter/left3.jpg,NaN,[0 0],0,486.043601,26,489.443457,3.399856,492.059873,500.076011,3,509.658717,1,1736.931591,2,505.125679,1,1736.092186,1,500.592635,3,1736.958243,513.675093
22,1,16,2,513.691772,1.5,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/left2.jpg,task/Jitter/left3.jpg,[1 1 1],1,521.357946,74,524.10241,2.744464,527.37421,535.390321,2,540.440015,3,1736.015033,3,544.973073,3,1736.846915,1,535.906986,4,1736.555027,548.989433
