sub,run,trial,condition,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,eventNum,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd
11,4,1,2,8.051099,0.75,3,1.5,task/Jitter/left2.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,13.434087,38,,,19.450358,27.466482,1,27.983133,1,1035722.373,2,32.516166,2,1035722.995,3,37.049199,4,1035721.805,41.065597
11,4,2,1,41.082268,0.75,3,0.75,task/Jitter/left2.jpg,task/Jitter/left2.jpg,NaN,[1 1],1,45.698633,28,,,51.7149,59.731033,2,64.780716,3,1035723.246,3,69.313749,2,1035723.589,1,60.247679,3,1035722.559,73.330136
11,4,3,2,73.346767,0.75,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/right2.jpg,task/Jitter/left3.jpg,[2 2 1],1,79.529752,73,,,85.546017,93.562148,1,94.078809,1,1035722.73,3,103.144869,2,1035721.972,2,98.611832,2,1035723.165,107.161254
11,4,4,1,107.177933,0.75,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/right1.jpg,task/Jitter/right1.jpg,[2 2 2],1,114.094146,21,,,120.11044,128.126541,3,137.70927,3,1035723.37,2,133.176244,3,1035723.78,1,128.643205,3,1035723.15,141.725673
11,4,5,1,141.742295,1.5,4.5,0.75,task/Jitter/left1.jpg,task/Jitter/right1.jpg,task/Jitter/left1.jpg,[1 2 1],1,148.658555,62,,,154.674831,162.690942,3,172.273676,4,1035722.553,1,163.207608,3,1035722.572,2,167.740641,2,1035722.818,176.290072
11,4,6,2,176.306753,1.5,3,0.75,task/Jitter/right2.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,181.689721,23,,,187.706011,195.722124,3,205.304845,1,1035721.622,1,196.23877,3,1035723.315,2,200.771811,4,1035722.711,209.321232
11,4,7,2,209.337859,0.75,3,1.5,task/Jitter/left3.jpg,task/Jitter/right3.jpg,NaN,[1 2],1,214.720901,11,,,220.737178,228.753309,3,238.336014,2,1035722.844,2,233.802994,2,1035722.689,1,229.269951,3,1035723,242.352406
11,4,8,1,242.369028,1.5,3,1.5,task/Jitter/left1.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,248.485344,45,,,254.501609,262.517748,1,263.034398,2,1035723.794,3,272.100469,2,1035723.41,2,267.567433,2,1035722.665,276.116866
11,4,9,1,276.133497,0.75,3,0.75,task/Jitter/left3.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,280.76658,37,,,286.782842,294.798975,3,304.381691,3,1035723.401,1,295.31562,4,1035722.688,2,299.848653,2,1035723.754,308.398092
11,4,10,2,308.414755,0.75,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/right1.jpg,task/Jitter/left2.jpg,[2 2 1],1,314.597694,41,,,320.613963,328.630068,2,333.679754,3,1035722.785,1,329.146728,4,1035723.29,3,338.212813,3,1035723.306,342.22919
11,4,11,1,342.245846,1.5,3,1.5,task/Jitter/left1.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,348.36214,24,,,354.378377,362.394534,2,367.444237,2,1035724.036,3,371.97726,4,1035722.322,1,362.911189,2,1035722.541,375.993644
11,4,12,2,376.01033,0.75,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/right2.jpg,task/Jitter/left2.jpg,[1 2 1],1,382.959883,74,,,388.976133,396.992263,3,406.574992,1,1035722.443,1,397.508916,1,1035722.552,2,402.041969,3,1035722.824,410.591376
11,4,13,2,410.608078,1.5,3,0.75,task/Jitter/left2.jpg,task/Jitter/left2.jpg,NaN,[1 1],1,415.974373,78,,,421.99061,430.006785,3,439.589495,2,1035722.911,1,430.523433,2,1035723.419,2,435.056468,3,1035723.009,443.605896
11,4,14,1,443.622517,1.5,3,0.75,task/Jitter/left3.jpg,task/Jitter/left2.jpg,NaN,[1 1],1,449.00554,13,,,455.021818,463.037948,1,463.554592,1,1035722.425,3,472.620678,1,1035722.444,2,468.08763,4,1035722.984,476.63706
11,4,15,1,476.653753,0.75,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/left1.jpg,task/Jitter/left2.jpg,[2 1 1],1,482.836677,20,,,488.852935,496.869048,2,501.918761,3,1035723.494,1,497.385712,3,1035723.095,3,506.451779,3,1035723.81,510.46817
11,4,16,2,510.484849,0.75,3,1.5,task/Jitter/right1.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,515.884469,12,,,521.900795,529.916898,3,539.499626,2,1035723.516,1,530.433548,2,1035723.207,2,534.966579,4,1035721.825,543.516003
