sub,run,trial,condition,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,eventNum,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd
26,1,1,2,8.046743,1.5,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/right2.jpg,task/Jitter/right3.jpg,[1 2 2],1,15.012945,17,17.562955,2.55001,21.029197,29.045325,3,38.62805,,,1,29.56199,1,611129.876,2,34.095029,1,611130.1439,42.644446
26,1,2,1,42.661123,0.75,3,0.75,task/Jitter/right3.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,47.294142,34,49.608933,2.314791,53.310437,61.326528,1,61.843178,3,611130.423,2,66.376214,4,611129.802,3,70.909243,2,611130.4129,74.925641
26,1,3,2,74.942304,0.75,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/left2.jpg,task/Jitter/right2.jpg,[2 1 2],1,81.875193,74,85.768917,3.893724,87.891456,95.907573,3,105.490287,4,611129.3426,2,100.957249,3,611130.2606,1,96.424218,3,611130.5298,109.506679
26,1,4,1,109.523295,0.75,3,0.75,task/Jitter/right3.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,114.156374,9,117.495921,3.339547,120.172647,128.188764,3,137.771474,2,611130.3203,2,133.238455,1,611129.9325,1,128.705404,1,611129.4894,141.787855
26,1,5,1,141.804487,1.5,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/left1.jpg,task/Jitter/left2.jpg,[1 1 1],1,149.470712,76,154.130864,4.660152,155.486993,163.503084,3,173.0858,4,611129.653,1,164.019733,4,611129.0891,2,168.552761,4,611129.231,177.102198
26,1,6,2,177.118838,1.5,3,1.5,task/Jitter/left3.jpg,task/Jitter/right3.jpg,NaN,[1 2],1,183.25179,29,186.246864,2.995074,189.26809,197.284184,3,206.866893,2,611130.188,2,202.333878,2,611130.0711,1,197.800835,4,611130.1612,210.883278
26,1,7,2,210.899966,0.75,3,1.5,task/Jitter/left2.jpg,task/Jitter/right3.jpg,NaN,[1 2],1,216.282938,77,221.60774,5.324802,222.299224,230.315333,2,235.365025,2,611129.6409,1,230.831978,1,611129.5227,3,239.898045,3,611130.4926,243.914423
26,1,8,2,243.93111,1.5,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/left1.jpg,task/Jitter/left1.jpg,[1 1 1],1,250.864005,40,255.481676,4.617672,256.880215,264.89638,1,265.413022,2,611130.3539,2,269.946062,1,611129.4068,3,274.479093,4,611129.9808,278.495487
26,1,9,1,278.512163,0.75,3,0.75,task/Jitter/right3.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,283.145181,78,287.127737,3.982556,289.161465,297.177568,1,297.694213,3,611129.7144,3,306.760284,4,611129.9295,2,302.227245,2,611130.4674,310.776686
26,1,10,1,310.793359,1.5,3,1.5,task/Jitter/right1.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,316.942951,11,319.560635,2.617683,322.959186,330.975353,3,340.558048,2,611130.5728,1,331.491977,4,611130.0038,2,336.025026,3,611130.4888,344.574437
26,1,11,2,344.591124,0.75,3,1.5,task/Jitter/left2.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,349.990774,63,353.203654,3.21288,356.007024,364.023148,2,369.072828,1,611129.9779,1,364.5398,1,611129.5349,3,373.605866,4,611129.8139,377.622256
26,1,12,1,377.638889,0.75,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/right1.jpg,task/Jitter/left3.jpg,[1 2 1],1,384.571817,27,,,390.588059,398.604182,2,403.65388,4,611130.4569,3,408.186906,4,611128.8848,1,399.12084,4,611129.8509,412.203294
26,1,13,2,412.219981,0.75,3,0.75,task/Jitter/right3.jpg,task/Jitter/right2.jpg,NaN,[2 2],1,416.853006,10,,,422.869283,430.885405,2,435.935082,1,611129.9406,1,431.402033,1,611129.1936,3,440.468107,4,611129.2743,444.484479
26,1,14,1,444.501182,0.75,4.5,0.75,task/Jitter/left1.jpg,task/Jitter/right2.jpg,task/Jitter/left3.jpg,[1 2 1],1,450.684098,62,452.463448,1.779349,456.700373,464.716472,3,474.299193,3,611130.3075,1,465.233128,4,611129.0253,2,469.766172,3,611130.1064,478.315608
26,1,15,1,478.33221,1.5,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/left3.jpg,task/Jitter/left3.jpg,[2 1 1],1,485.265154,23,488.404458,3.139303,491.281406,499.297512,2,504.347219,3,611129.8833,3,508.880247,1,611129.3564,1,499.814177,2,611130.5555,512.896629
26,1,16,2,512.913312,0.75,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/left1.jpg,task/Jitter/left2.jpg,[1 1 1],1,519.846189,22,522.871343,3.025154,525.862442,533.878576,1,534.395222,1,611130.0733,2,538.928269,1,611130.3563,3,543.461289,3,611130.43,547.477677
