sub,run,trial,condition,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,eventNum,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd
23,3,1,1,8.039891,0.75,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/right1.jpg,task/Jitter/right1.jpg,[1 2 2],1,14.956093,71,,,20.972358,28.988467,3,38.571197,4,9273.678074,2,34.038154,4,9274.08611,1,29.505135,4,9274.391239,42.587587
23,3,2,2,42.604266,0.75,3,0.75,task/Jitter/left2.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,47.237283,43,,,53.25356,61.26969,3,70.852403,2,9273.68384,1,61.786331,1,9274.843997,2,66.319369,2,9274.937952,74.868787
23,3,3,2,74.885461,1.5,3,0.75,task/Jitter/left3.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,80.268446,49,,,86.28472,94.300837,1,94.817478,2,9275.216704,2,99.350532,1,9275.523697,3,103.883557,2,9274.542659,107.899971
23,3,4,1,107.916565,1.5,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/left2.jpg,task/Jitter/right1.jpg,[1 1 2],1,115.599459,58,,,121.615724,129.631841,1,130.148494,3,9275.247766,3,139.214569,3,9274.309653,2,134.681536,2,9274.68442,143.230951
23,3,5,2,143.247598,0.75,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/right1.jpg,task/Jitter/right1.jpg,[2 2 2],1,149.430559,78,,,155.446799,163.462928,3,173.045667,3,9274.391263,2,168.512637,1,9276.023508,1,163.979596,3,9273.963544,177.062056
23,3,6,1,177.078738,0.75,4.5,0.75,task/Jitter/left1.jpg,task/Jitter/left2.jpg,task/Jitter/left1.jpg,[1 1 1],1,183.244996,33,,,189.261232,197.277361,2,202.32708,2,9275.748042,3,206.860101,2,9274.942792,1,197.79404,1,9275.020828,210.87648
23,3,7,2,210.893171,1.5,4.5,1.5,task/Jitter/right2.jpg,task/Jitter/right3.jpg,task/Jitter/left1.jpg,[2 2 1],1,218.575996,47,,,224.59227,232.608369,1,233.125037,2,9275.759782,2,237.658078,2,9276.514736,3,242.191096,2,9275.34594,246.207496
23,3,8,2,246.224126,0.75,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/left3.jpg,task/Jitter/right2.jpg,[1 1 2],1,253.190379,21,,,259.206656,267.222756,3,276.80549,1,9273.61147,1,267.739419,1,9274.229597,2,272.272466,1,9274.007515,280.821877
23,3,9,1,280.838514,1.5,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/right3.jpg,task/Jitter/right2.jpg,[2 2 2],1,288.521388,30,,,294.537659,302.553753,3,312.136495,4,9274.410421,1,303.070424,3,9274.96158,2,307.603466,4,9274.157275,316.152885
23,3,10,1,316.169556,1.5,3,1.5,task/Jitter/right1.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,322.302464,54,,,328.318767,336.334899,2,341.384578,4,9273.624402,1,336.851536,4,9273.817183,3,345.917604,4,9273.836227,349.933998
23,3,11,2,349.950683,1.5,3,1.5,task/Jitter/right1.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,356.083597,51,,,362.099867,370.116004,3,379.698704,2,9273.553123,1,370.632637,1,9274.306241,2,375.165684,1,9274.091193,383.715102
23,3,12,2,383.73178,0.75,3,0.75,task/Jitter/right2.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,388.364812,69,,,394.381068,402.397207,2,407.446888,1,9275.268728,3,411.979912,1,9274.835776,1,402.913844,2,9274.591042,415.996304
23,3,13,2,416.012984,1.5,3,0.75,task/Jitter/left1.jpg,task/Jitter/left2.jpg,NaN,[1 1],1,421.395963,67,,,427.412207,435.428354,2,440.478032,3,9274.591541,1,435.945005,2,9275.623817,3,445.011075,3,9274.49149,449.027459
23,3,14,1,449.044139,1.5,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/right2.jpg,task/Jitter/right3.jpg,[2 2 2],1,456.726966,20,,,462.74323,470.759338,3,480.342098,4,9274.08066,2,475.809036,3,9274.536646,1,471.276004,3,9274.413801,484.358467
23,3,15,1,484.375134,0.75,3,1.5,task/Jitter/left1.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,489.758121,7,,,495.774362,503.790501,1,504.307162,3,9274.535639,3,513.373222,4,9274.176571,2,508.840189,3,9274.293528,517.389619
23,3,16,1,517.406294,1.5,3,1.5,task/Jitter/right2.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,523.539239,32,,,529.555473,537.571625,2,542.62131,2,9275.96138,1,538.088261,2,9275.414449,3,547.154333,2,9274.606101,551.170732
