sub,run,trial,condition,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,eventNum,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd
23,2,1,1,8.026483,0.75,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/right3.jpg,task/Jitter/right3.jpg,[2 2 2],1,14.192725,2,,,20.208975,28.225078,1,28.741759,3,8684.984267,3,37.807838,2,8685.140142,2,33.274804,2,8685.891003,41.824227
23,2,2,1,41.840897,0.75,4.5,0.75,task/Jitter/left1.jpg,task/Jitter/right2.jpg,task/Jitter/right3.jpg,[1 2 2],1,48.023813,70,,,54.040054,62.056213,2,67.105892,3,8685.169864,1,62.572871,2,8685.281204,3,71.638921,2,8684.142851,75.655319
23,2,3,2,75.672004,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/right2.jpg,NaN,[2 2],1,81.05498,56,,,87.071263,95.087371,2,100.137043,1,8684.085695,3,104.670082,1,8683.62484,1,95.603995,1,8684.307979,108.686488
23,2,4,1,108.703163,0.75,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/left3.jpg,task/Jitter/right3.jpg,[2 1 2],1,114.886078,5,,,120.902355,128.918462,3,138.501189,2,8683.733797,1,129.435107,3,8684.606799,2,133.968156,2,8685.326738,142.517577
23,2,5,2,142.53426,0.75,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/right2.jpg,task/Jitter/left2.jpg,[2 2 1],1,149.4838,59,,,155.500055,163.516179,2,168.565862,3,8685.595014,1,164.032856,1,8684.781995,3,173.098901,2,8685.047001,177.115284
23,2,6,2,177.131909,1.5,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/left2.jpg,task/Jitter/left3.jpg,[1 1 1],1,184.798137,79,,,190.8144,198.830521,1,199.347172,2,8685.110575,2,203.880209,1,8686.02056,3,208.413238,2,8685.092654,212.429621
23,2,7,2,212.446302,0.75,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/left2.jpg,task/Jitter/right1.jpg,[1 1 2],1,219.379188,34,,,225.395438,233.411549,1,233.928221,3,8685.17934,2,238.461265,2,8685.848489,3,242.994291,3,8684.235264,247.010686
23,2,8,1,247.027308,1.5,3,1.5,task/Jitter/left3.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,253.160298,76,,,259.176521,267.192671,1,267.709325,3,8684.759427,3,276.775401,3,8684.17633,2,272.242364,4,8684.619407,280.791787
23,2,9,1,280.808461,1.5,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/left3.jpg,task/Jitter/left2.jpg,[1 1 1],1,287.724672,61,,,293.740936,301.75704,2,306.806736,4,8683.540738,1,302.273716,4,8684.878804,3,311.339779,4,8683.703887,315.356172
23,2,10,2,315.372843,1.5,3,0.75,task/Jitter/right3.jpg,task/Jitter/left2.jpg,NaN,[2 1],1,320.755827,55,,,326.77207,334.788208,2,339.837911,1,8685.582512,1,335.304874,1,8684.102574,3,344.370934,1,8684.497686,348.387321
23,2,11,1,348.403995,1.5,3,0.75,task/Jitter/left1.jpg,task/Jitter/left2.jpg,NaN,[1 1],1,353.786986,74,,,359.803214,367.81938,3,377.402087,4,8684.268564,1,368.336039,3,8685.529522,2,372.869054,3,8685.763502,381.418474
23,2,12,1,381.435127,0.75,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/left1.jpg,task/Jitter/left2.jpg,[2 1 1],1,387.618084,72,,,393.634338,401.650469,2,406.700156,2,8685.242185,3,411.23319,3,8685.002335,1,402.167134,1,8685.219233,415.249567
23,2,13,2,415.266259,1.5,3,1.5,task/Jitter/left2.jpg,task/Jitter/right2.jpg,NaN,[1 2],1,421.399199,18,,,427.415471,435.431578,2,440.481273,3,8684.991202,3,445.014295,2,8684.198281,1,435.948228,2,8684.987385,449.030681
23,2,14,2,449.047358,1.5,3,0.75,task/Jitter/left3.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,454.43035,46,,,460.446624,468.462731,1,468.979385,3,8684.557086,3,478.045449,2,8685.059955,2,473.512427,3,8684.234091,482.061838
23,2,15,1,482.078457,1.5,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/left2.jpg,task/Jitter/right1.jpg,[0 1 2],0.666667,489.744681,64,,,495.760963,503.777077,2,508.826766,3,8684.403661,3,513.359787,3,8684.190723,1,504.293712,3,8685.908507,517.376181
23,2,16,2,517.392853,0.75,3,1.5,task/Jitter/left2.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,522.775829,75,,,528.792095,536.808238,1,537.324876,2,8686.291314,2,541.85792,1,8683.928504,3,546.390938,1,8683.639538,550.407338
