sub,run,trial,condition,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,eventNum,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd
18,2,1,1,8.042577,0.75,3,0.75,task/Jitter/left2.jpg,task/Jitter/left2.jpg,NaN,[1 1],1,12.659002,40,14.206108,1.547106,18.675257,26.691356,2,31.74105,4,14715.80941,1,27.208033,4,14716.53812,3,36.274072,4,14716.20933,40.290472
18,2,2,1,40.307118,1.5,3,1.5,task/Jitter/left2.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,46.440079,29,48.635025,2.194947,52.456333,60.472458,2,65.522129,2,14718.09119,3,70.055166,3,14717.03499,1,60.989095,3,14717.56709,74.071551
18,2,3,2,74.088229,1.5,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/right3.jpg,task/Jitter/left3.jpg,[2 2 1],1,81.754392,51,83.848046,2.093654,87.77062,95.786764,1,96.303425,1,14716.8057,3,105.369477,1,14716.11383,2,100.836449,2,14718.21093,109.385857
18,2,4,1,109.402534,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,114.785516,8,115.960935,1.17542,120.801756,128.817924,3,138.400599,3,14716.38566,2,133.867582,4,14716.00272,1,129.334539,4,14716.89775,142.416991
18,2,5,2,142.433638,1.5,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/left1.jpg,task/Jitter/right1.jpg,[1 1 2],1,150.099834,80,152.014919,1.915085,156.116087,164.132211,3,173.714923,1,14717.18923,1,164.648863,1,14716.82547,2,169.181881,3,14717.59745,177.731296
18,2,6,2,177.747976,0.75,3,0.75,task/Jitter/left1.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,182.381013,43,184.186915,1.805902,188.397245,196.413389,3,205.996095,1,14716.71088,1,196.930046,1,14715.70309,2,201.463076,2,14718.50425,210.01249
18,2,7,2,210.029158,0.75,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/right1.jpg,task/Jitter/right1.jpg,[1 2 2],1,216.195421,75,,,222.211652,230.22778,2,235.277486,1,14716.47773,1,230.744441,1,14716.13369,3,239.810505,1,14715.57643,243.8269
18,2,8,1,243.84358,1.5,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/left3.jpg,task/Jitter/right1.jpg,[0 1 2],0.666667,251.50974,70,255.785844,4.276104,257.525989,265.542107,3,275.124822,2,14716.46806,2,270.591802,3,14716.69436,1,266.058758,2,14716.65117,279.141216
18,2,9,1,279.157887,0.75,3,1.5,task/Jitter/left2.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,284.540868,39,287.253756,2.712888,290.557125,298.573254,3,308.155956,3,14718.06605,1,299.089893,4,14716.38929,2,303.62292,4,14716.78494,312.172337
18,2,10,2,312.189035,1.5,3,1.5,task/Jitter/left1.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,318.321953,4,320.699758,2.377805,324.338224,332.354325,1,332.870985,2,14717.44807,3,341.937032,1,14717.37908,2,337.404015,3,14717.28783,345.953409
18,2,11,1,345.970108,0.75,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/right1.jpg,task/Jitter/left1.jpg,[1 2 1],1,352.902986,28,356.957655,4.054669,358.919236,366.935332,3,376.518062,1,14716.34492,2,371.985043,1,14716.58172,1,367.452011,2,14717.11096,380.534461
18,2,12,1,380.551091,1.5,3,0.75,task/Jitter/left2.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,385.934114,18,388.457603,2.523489,391.950368,399.966492,1,400.483127,3,14716.46581,3,409.54921,4,14716.52669,2,405.016175,3,14716.68583,413.565587
18,2,13,2,413.582268,0.75,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/left1.jpg,task/Jitter/right3.jpg,[1 1 2],1,419.765193,53,421.66557,1.900377,425.781421,433.797548,2,438.847256,1,14718.25274,3,443.380272,1,14715.7044,1,434.314224,4,14716.40775,447.396663
18,2,14,2,447.413351,1.5,3,0.75,task/Jitter/right2.jpg,task/Jitter/left2.jpg,NaN,[0 1],0.5,452.796311,9,454.657513,1.861202,458.812591,466.828696,3,476.411418,1,14716.22141,2,471.878375,1,14716.44256,1,467.345366,4,14716.31753,480.427789
18,2,15,1,480.444478,0.75,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/right1.jpg,task/Jitter/right3.jpg,[0 2 2],0.666667,486.627409,27,490.159434,3.532025,492.643672,500.659785,3,510.24247,2,14715.88439,2,505.709469,4,14716.32513,1,501.176437,4,14717.38846,514.258881
18,2,16,2,514.275568,0.75,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/right1.jpg,task/Jitter/right2.jpg,[1 2 2],1,521.20843,14,524.093452,2.885023,527.224731,535.240799,3,544.823529,2,14717.25003,2,540.290495,1,14716.97031,1,535.757477,2,14716.38727,548.8399
