sub,run,trial,condition,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,eventNum,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd
2,1,1,2,8.052128,0.75,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/left2.jpg,task/Jitter/right2.jpg,[2 1 2],1,14.269343,11,18.054794,3.785451,20.287575,28.295311,3,37.861555,1,570649.1097,2,33.33543,1,570647.4622,1,28.809288,1,570649.5861,41.873699
2,1,2,1,41.890307,0.75,4.5,1.5,task/Jitter/right2.jpg,task/Jitter/right2.jpg,task/Jitter/right1.jpg,[0 2 2],0.666667,48.803816,67,52.668988,3.865173,54.822091,62.829814,2,67.886487,3,570648.2907,3,72.412616,3,570648.0768,1,63.360384,4,570649.3549,76.424783
2,1,3,2,76.44138,1.5,3,0.75,task/Jitter/right2.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,81.796442,35,83.658921,1.862479,87.814721,95.822456,2,100.862558,2,570648.0537,3,105.388674,1,570647.7837,1,96.336426,3,570649.2398,109.400827
2,1,4,1,109.417419,1.5,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/right1.jpg,task/Jitter/right1.jpg,[2 2 2],1,116.31438,31,120.692035,4.377655,122.332642,130.34035,3,139.906582,3,570648.9799,1,130.854333,2,570649.5251,2,135.380474,3,570649.059,143.918735
2,1,5,1,143.935348,0.75,3,0.75,task/Jitter/left1.jpg,task/Jitter/right2.jpg,NaN,[1 2],1,148.544367,34,150.834086,2.28972,154.562618,162.570345,3,172.136572,4,570647.956,1,163.084328,4,570647.9442,2,167.610448,4,570648.0319,176.148739
2,1,6,2,176.165314,1.5,3,1.5,task/Jitter/left3.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,182.266485,30,184.223068,1.956583,188.284737,196.292475,2,201.332578,2,570647.9139,3,205.858692,1,570647.7849,1,196.806437,3,570648.0429,209.870833
2,1,7,2,209.887452,1.5,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/right3.jpg,task/Jitter/left3.jpg,[2 2 1],1,217.54704,16,219.538065,1.991025,223.565298,231.573038,3,241.139242,3,570648.2211,2,236.613139,1,570647.9963,1,232.087,3,570648.2186,245.151414
2,1,8,2,245.167936,0.75,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/left2.jpg,task/Jitter/right3.jpg,[2 1 2],1,251.352061,53,253.939123,2.587063,257.370315,265.37805,2,270.418128,2,570648.4073,1,265.892021,1,570648.6246,3,274.944267,3,570648.7244,278.956412
2,1,9,1,278.973013,0.75,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/right3.jpg,task/Jitter/right2.jpg,[2 2 2],1,285.869978,13,287.95513,2.085153,291.888235,299.895942,2,304.936064,3,570648.1945,3,309.462176,2,570648.9695,1,300.409934,2,570648.9767,313.474331
2,1,10,1,313.490939,1.5,3,0.75,task/Jitter/left2.jpg,task/Jitter/right2.jpg,NaN,[1 2],1,318.862583,23,320.397216,1.534632,324.880854,332.888608,3,342.454812,4,570647.3469,2,337.928702,4,570647.4439,1,333.402559,4,570649.0029,346.466961
2,1,11,2,346.483559,1.5,3,1.5,task/Jitter/left2.jpg,task/Jitter/left2.jpg,NaN,[1 1],1,352.601286,29,354.890223,2.288937,358.619544,366.627299,3,376.210111,2,570647.9794,2,371.667383,2,570648.7385,1,367.141263,2,570647.9794,380.222256
2,1,12,1,380.238839,1.5,3,1.5,task/Jitter/right1.jpg,task/Jitter/right2.jpg,NaN,[2 2],1,386.356585,54,387.700188,1.343603,392.374844,400.382579,1,400.896555,4,570648.2121,3,409.948801,4,570647.4278,2,405.422655,4,570647.7881,413.960934
2,1,13,2,413.97755,1.5,4.5,0.75,task/Jitter/left1.jpg,task/Jitter/right3.jpg,task/Jitter/left1.jpg,[1 2 1],1,420.874505,38,422.769262,1.894757,426.892742,434.900478,2,439.9406,2,570649.4051,1,435.414475,1,570647.5251,3,444.466719,4,570648.6629,448.478859
2,1,14,1,448.495472,0.75,4.5,0.75,task/Jitter/left1.jpg,task/Jitter/right1.jpg,task/Jitter/right3.jpg,[1 2 2],1,454.662931,21,456.269232,1.606301,460.681193,468.688932,1,469.202901,4,570647.8647,3,478.25515,3,570647.4606,2,473.729017,4,570647.9617,482.267311
2,1,15,1,482.283895,0.75,3,0.75,task/Jitter/left1.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,486.892923,44,488.112314,1.21939,492.911163,500.918934,1,501.432883,2,570649.0059,3,510.48514,2,570647.8895,2,505.959014,3,570648.2327,514.497288
2,1,16,2,514.513891,0.75,3,1.5,task/Jitter/right2.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,519.902123,58,522.045351,2.143228,525.920394,533.928136,3,543.494362,2,570647.6325,2,538.968236,1,570648.8326,1,534.4421,2,570648.5405,547.506505
