sub,run,trial,condition,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,eventNum,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd
17,2,1,1,8.04452,0.75,3,0.75,task/Jitter/left1.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,12.694249,44,13.958368,1.264119,18.71052,26.726621,3,36.309335,4,402278.8261,2,31.776299,4,402279.4734,1,27.243272,4,402281.2424,40.325709
17,2,2,1,40.342408,0.75,3,0.75,task/Jitter/right2.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,44.975439,2,45.675045,0.699606,50.991672,59.0078,2,64.05748,3,402280.8621,3,68.590502,1,402279.6189,1,59.524457,1,402280.6682,72.606897
17,2,3,2,72.623572,0.75,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/left1.jpg,task/Jitter/left3.jpg,[1 1 1],1,79.539768,10,81.340225,1.800457,85.556037,93.572147,1,94.088803,3,402280.4867,3,103.154883,1,402279.8106,2,98.621827,1,402280.1798,107.171237
17,2,4,1,107.187929,0.75,3,0.75,task/Jitter/right3.jpg,task/Jitter/right2.jpg,NaN,[0 2],0.5,111.820949,36,113.743227,1.922279,117.837201,125.85333,3,135.436034,4,402279.3484,1,126.369972,4,402279.7303,2,130.902996,3,402280.3745,139.452415
17,2,5,2,139.469033,1.5,3,1.5,task/Jitter/right3.jpg,task/Jitter/left2.jpg,NaN,[2 1],1,145.60203,54,146.97021,1.36818,151.61825,159.634402,1,160.151044,4,402279.6814,3,169.217089,1,402279.2961,2,164.68406,2,402280.9113,173.233473
17,2,6,2,173.250152,0.75,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/left2.jpg,task/Jitter/right2.jpg,[1 1 2],1,180.183036,45,181.672144,1.489108,186.199299,194.215389,3,203.798111,4,402278.9441,1,194.732058,3,402281.1023,2,199.265072,2,402279.6533,207.814495
17,2,7,2,207.831172,0.75,3,0.75,task/Jitter/left2.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,212.464202,43,213.690038,1.225836,218.480467,226.496577,1,227.013233,3,402280.0759,3,236.079273,3,402279.7698,2,231.546242,2,402280.328,240.095669
17,2,8,1,240.11234,1.5,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/right2.jpg,task/Jitter/left2.jpg,[1 2 1],1,247.811831,32,248.784985,0.973154,253.828095,261.844208,2,266.893875,2,402280.1002,3,271.426918,1,402279.3983,1,262.36087,1,402278.8674,275.443294
17,2,9,1,275.459977,1.5,3,0.75,task/Jitter/right2.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,280.842955,35,281.708894,0.865939,286.859209,294.875312,3,304.458065,2,402281.8359,2,299.92501,3,402280.123,1,295.39198,2,402280.7262,308.474413
17,2,10,2,308.491057,1.5,3,1.5,task/Jitter/right3.jpg,task/Jitter/right1.jpg,NaN,[0 2],0.5,314.624046,53,315.722841,1.098795,320.640267,328.65641,1,329.17304,3,402281.2622,3,338.239114,4,402279.3238,2,333.706069,2,402280.2369,342.255482
17,2,11,1,342.272169,1.5,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/right3.jpg,task/Jitter/left3.jpg,[1 2 1],1,349.955004,15,350.986839,1.031834,355.971242,363.98736,1,364.504015,4,402280.1769,3,373.570076,3,402281.4831,2,369.037033,3,402281.5851,377.586466
17,2,12,1,377.603085,0.75,3,0.75,task/Jitter/right1.jpg,task/Jitter/right1.jpg,NaN,[0 0],0,382.219502,7,383.243768,1.024267,388.235749,396.251875,2,401.301548,2,402280.1785,1,396.768508,2,402281.8053,3,405.834576,1,402280.3215,409.85096
17,2,13,2,409.867636,1.5,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/left3.jpg,task/Jitter/left1.jpg,[1 1 1],1,417.550453,66,418.382672,0.832219,423.566691,431.582825,2,436.632524,3,402281.1945,1,432.099478,3,402280.1775,3,441.16554,1,402280.5784,445.181931
17,2,14,2,445.19861,1.5,3,0.75,task/Jitter/left2.jpg,task/Jitter/right3.jpg,NaN,[1 2],1,450.581572,3,451.998646,1.417074,456.597826,464.613946,1,465.130602,,,3,474.19667,1,402279.4053,2,469.663635,1,402280.7934,478.213033
17,2,15,1,478.229716,0.75,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/left1.jpg,task/Jitter/right2.jpg,[2 1 2],1,484.412637,65,485.718655,1.306017,490.428861,498.445023,1,498.961678,3,402279.9642,3,508.02774,4,402279.2421,2,503.494707,2,402280.2801,512.044099
17,2,16,2,512.060733,1.5,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/left2.jpg,task/Jitter/right3.jpg,[2 1 2],1,518.993652,49,519.973502,0.97985,525.009918,533.02603,3,542.608747,3,402279.4441,2,538.075711,1,402279.6561,1,533.54268,3,402280.5219,546.62512
