sub,run,trial,condition,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,eventNum,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd
36,1,1,2,8.048623,1.5,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/left1.jpg,task/Jitter/left3.jpg,[1 1 1],1,15.7648,41,18.883226,3.118427,21.781014,29.797196,3,39.379932,2,111369.9151,1,30.313853,2,111368.3892,2,34.84688,2,111369.0152,43.396316
36,1,2,1,43.41295,0.75,3,1.5,task/Jitter/left2.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,48.795996,52,51.891362,3.095366,54.812258,62.8284,1,63.345049,4,111368.5631,2,67.87808,4,111367.8999,3,72.411146,3,111368.1488,76.427527
36,1,3,2,76.444204,1.5,3,0.75,task/Jitter/left3.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,81.827203,5,85.410395,3.583192,87.843461,95.859585,2,100.909278,2,111368.9987,3,105.442315,2,111368.2247,1,96.376249,3,111369.5667,109.458723
36,1,4,1,109.4754,0.75,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/left2.jpg,task/Jitter/right1.jpg,[2 1 2],1,115.658322,33,120.690454,5.032132,121.674568,129.690719,3,139.273479,3,111369.2405,2,134.740427,3,111368.8998,1,130.207395,3,111368.8666,143.289874
36,1,5,1,143.306544,0.75,3,1.5,task/Jitter/left2.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,148.68953,39,152.98652,4.296991,154.705787,162.721937,2,167.77163,3,111368.6194,3,172.304668,2,111370.0536,1,163.238592,3,111369.3746,176.32106
36,1,6,2,176.337749,0.75,4.5,1.5,task/Jitter/right2.jpg,task/Jitter/right2.jpg,task/Jitter/right1.jpg,[2 2 2],1,183.270632,13,185.676591,2.405959,189.286877,197.303026,2,202.352733,3,111369.0976,3,206.88576,2,111368.8625,1,197.81969,2,111369.2344,210.902163
36,1,7,2,210.918837,0.75,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/right2.jpg,task/Jitter/right3.jpg,[1 2 2],1,217.868392,76,220.987577,3.119185,223.88466,231.900787,1,232.417446,3,111368.9429,3,241.483521,2,111369.8878,2,236.950499,2,111369.2297,245.499913
36,1,8,2,245.516614,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,250.899595,70,254.501639,3.602043,256.91588,264.931994,1,265.448644,2,111369.2057,3,274.514732,3,111370.0174,2,269.981686,2,111369.7267,278.531124
36,1,9,1,278.547789,0.75,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/right1.jpg,task/Jitter/left3.jpg,[2 2 1],1,284.730735,75,288.119668,3.388933,290.74702,298.763141,1,299.27979,3,111368.5385,3,308.345881,4,111367.5223,2,303.812843,4,111367.5805,312.362277
36,1,10,1,312.378936,1.5,3,0.75,task/Jitter/left2.jpg,task/Jitter/right3.jpg,NaN,[1 2],1,317.76194,80,321.995671,4.23373,323.778215,331.794348,1,332.310987,3,111369.6984,3,341.377091,2,111369.3133,2,336.84404,2,111368.6574,345.393475
36,1,11,2,345.410155,0.75,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/right1.jpg,task/Jitter/left2.jpg,[2 2 1],1,352.326366,73,356.219743,3.893378,358.342653,366.358773,2,371.408467,3,111368.62,3,375.94152,,,1,366.875435,2,111370.036,379.957879
36,1,12,1,379.974521,1.5,3,0.75,task/Jitter/right3.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,385.357568,8,388.222787,2.865219,391.373864,399.38999,1,399.906631,4,111368.4139,2,404.439657,3,111370.2087,3,408.972727,3,111368.1728,412.989117
36,1,13,2,413.005795,1.5,3,1.5,task/Jitter/right1.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,419.138726,78,421.297791,2.159065,425.154959,433.171147,1,433.687782,2,111368.5676,2,438.220839,1,111369.0287,3,442.753867,2,111368.6115,446.770258
36,1,14,1,446.786949,0.75,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/right2.jpg,task/Jitter/right3.jpg,[2 2 2],1,453.703156,32,457.699799,3.996643,459.719404,467.735572,3,477.318322,3,111367.9282,2,472.785265,2,111368.5573,1,468.252233,3,111367.8471,481.334694
36,1,15,1,481.351344,1.5,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/right3.jpg,task/Jitter/left1.jpg,[2 2 1],1,488.284267,17,492.809842,4.525576,494.300508,502.316673,2,507.366361,3,111368.7652,1,502.833334,3,111368.7703,3,511.899403,1,111368.2312,515.915806
36,1,16,2,515.932491,0.75,3,0.75,task/Jitter/left2.jpg,task/Jitter/left2.jpg,NaN,[1 1],1,520.548852,43,523.161919,2.613067,526.565127,534.581267,3,544.163996,3,111369.1486,1,535.097911,2,111368.3465,2,539.630965,3,111368.7765,548.180405
