sub,run,trial,condition,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,eventNum,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd
36,4,1,2,8.042432,1.5,3,1.5,task/Jitter/right2.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,14.175413,46,16.678523,2.50311,20.191692,28.207827,2,33.257519,2,113257.4774,3,37.790568,1,113255.9476,1,28.724473,2,113256.9835,41.806951
36,4,2,1,41.823648,1.5,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/left1.jpg,task/Jitter/right2.jpg,[1 1 2],1,49.489802,64,52.567577,3.077775,55.506083,63.52221,2,68.571902,3,113256.6542,1,64.038875,4,113257.077,3,73.104955,4,113256.3301,77.121349
36,4,3,2,77.138028,0.75,3,0.75,task/Jitter/right3.jpg,task/Jitter/right2.jpg,NaN,[2 2],1,81.787723,79,84.434617,2.646894,87.803999,95.82015,2,100.869821,1,113257.2541,3,105.402874,1,113255.6371,1,96.336792,2,113256.9655,109.419266
36,4,4,1,109.435899,1.5,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/right3.jpg,task/Jitter/left1.jpg,[2 2 1],1,116.368822,12,119.423637,3.054816,122.385092,130.401241,2,135.450924,3,113256.3241,1,130.91788,3,113255.9421,3,139.98398,1,113255.676,144.000354
36,4,5,1,144.017041,1.5,3,1.5,task/Jitter/left3.jpg,task/Jitter/right2.jpg,NaN,[1 2],1,150.14998,68,153.594706,3.444726,156.16626,164.182398,3,173.765124,4,113256.4281,1,164.69905,3,113256.698,2,169.232107,3,113257.3882,177.781523
36,4,6,2,177.798188,1.5,3,1.5,task/Jitter/right2.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,183.931128,62,186.460728,2.5296,189.947384,197.963544,1,198.480194,1,113256.2949,3,207.546285,2,113256.9698,2,203.013237,2,113257.51,211.56266
36,4,7,2,211.579363,1.5,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/right2.jpg,task/Jitter/right3.jpg,[2 2 2],1,219.262193,59,223.403776,4.141583,225.278463,233.294591,1,233.81125,3,113256.354,3,242.877326,2,113257.664,2,238.34429,3,113256.985,246.893735
36,4,8,1,246.910356,1.5,3,0.75,task/Jitter/right3.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,252.31006,67,256.503827,4.193768,258.32633,266.342474,3,275.925188,2,113257.0081,1,266.859126,3,113256.7762,2,271.392157,2,113256.5422,279.941598
36,4,9,1,279.958224,1.5,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/left1.jpg,task/Jitter/left3.jpg,[1 1 1],1,287.641114,71,293.161807,5.520693,293.657353,301.673518,2,306.723212,3,113256.532,1,302.190178,3,113256.3082,3,311.256251,2,113257.4612,315.272649
36,4,10,2,315.289333,0.75,3,0.75,task/Jitter/right2.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,319.922352,55,324.633815,4.711463,325.938646,333.954787,3,343.537508,3,113257.5539,1,334.471427,1,113256.958,2,339.004457,3,113257.547,347.553881
36,4,11,1,347.570537,0.75,3,0.75,task/Jitter/left2.jpg,task/Jitter/right3.jpg,NaN,[1 2],1,352.203614,15,354.953893,2.750279,358.219894,366.236033,1,366.752679,3,113256.4198,3,375.818756,3,113257.6415,2,371.285702,3,113257.2166,379.835148
36,4,12,2,379.851829,1.5,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/right1.jpg,task/Jitter/right3.jpg,[2 2 2],1,387.517989,56,390.56495,3.046961,393.534266,401.550403,1,402.067062,3,113257.1234,3,411.133139,1,113257.0633,2,406.600102,2,113257.9534,415.149539
36,4,13,2,415.166218,1.5,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/right1.jpg,task/Jitter/right2.jpg,[1 2 2],1,422.84906,54,425.557988,2.708929,428.865311,436.881442,3,446.464199,4,113256.5131,1,437.398118,2,113257.0494,2,441.931146,3,113256.9374,450.480579
36,4,14,1,450.497259,1.5,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/left2.jpg,task/Jitter/left1.jpg,[1 1 1],1,458.163443,77,462.296025,4.132582,464.179688,472.195852,2,477.24554,4,113257.2758,1,472.712493,3,113256.6869,3,481.778579,2,113258.121,485.794973
36,4,15,1,485.811656,0.75,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/left2.jpg,task/Jitter/right3.jpg,[2 1 2],1,491.994586,19,494.165996,2.171411,498.010864,506.026999,3,515.609739,3,113256.5478,1,506.54366,4,113255.7419,2,511.076679,4,113255.8559,519.626132
36,4,16,2,519.642806,0.75,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/right2.jpg,task/Jitter/right3.jpg,[1 2 2],1,526.575688,29,,,532.591956,540.608099,1,541.12476,3,113256.2919,3,550.190834,1,113256.7298,2,545.657796,2,113257.0166,554.207214
