sub,run,trial,condition,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,eventNum,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd
36,2,1,1,8.045634,1.5,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/right3.jpg,task/Jitter/left2.jpg,[1 2 1],1,14.978516,31,18.782433,3.803917,20.994802,29.010929,2,34.060616,3,112009.7332,3,38.593668,3,112009.8781,1,29.527587,4,112009.287,42.610043
36,2,2,1,42.626738,1.5,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/right3.jpg,task/Jitter/left1.jpg,[2 2 1],1,49.542964,26,53.605506,4.062542,55.559241,63.575371,3,73.158107,3,112010.4915,1,64.092019,3,112010.0166,2,68.625058,2,112009.9126,77.174503
36,2,3,2,77.191126,1.5,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/left1.jpg,task/Jitter/left1.jpg,[2 1 1],1,84.857356,53,89.351504,4.494149,90.873622,98.889759,1,99.406412,2,112010.0795,2,103.939453,2,112010.2973,3,108.472499,2,112010.5034,112.48887
36,2,4,1,112.505515,0.75,3,0.75,task/Jitter/left2.jpg,task/Jitter/right3.jpg,NaN,[1 2],1,117.138596,7,119.998595,2.859999,123.154877,131.171023,3,140.753752,4,112010.886,2,136.220706,3,112009.681,1,131.687666,2,112010.4,144.770147
36,2,5,2,144.786814,0.75,3,0.75,task/Jitter/left3.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,149.403196,11,152.952562,3.549367,155.419463,163.435649,3,173.018339,2,112010.6424,2,168.4853,1,112011.1567,1,163.952253,3,112010.0237,177.034714
36,2,6,2,177.051397,1.5,3,1.5,task/Jitter/right1.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,183.184344,63,187.331628,4.147284,189.200591,197.216763,3,206.799492,3,112010.4623,1,197.733397,2,112010.0704,2,202.266439,3,112010.2173,210.815875
36,2,7,2,210.832563,1.5,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/left2.jpg,task/Jitter/left1.jpg,[1 1 1],1,218.498732,10,221.362678,2.863946,224.515023,232.531127,2,237.580839,3,112010.7901,3,242.113886,2,112009.3411,1,233.047811,3,112009.6612,246.130264
36,2,8,1,246.146956,0.75,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/right1.jpg,task/Jitter/left3.jpg,[2 2 1],1,252.329891,58,256.462742,4.132851,258.346138,266.362285,1,266.878952,4,112009.497,2,271.412018,4,112009.0441,3,275.945036,3,112009.8418,279.961427
36,2,9,1,279.978106,1.5,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/left3.jpg,task/Jitter/right2.jpg,[2 1 2],1,287.660951,30,,,293.677211,301.693351,3,311.276092,3,112010.779,2,306.743061,2,112010.8971,1,302.210014,2,112009.843,315.292484
36,2,10,2,315.309171,1.5,4.5,1.5,task/Jitter/right2.jpg,task/Jitter/right3.jpg,task/Jitter/right2.jpg,[2 2 2],1,322.975327,3,327.556756,4.581429,328.99161,337.007742,3,346.590487,2,112010.4516,2,342.057432,1,112009.7977,1,337.524397,2,112009.8947,350.606881
36,2,11,1,350.623549,1.5,3,1.5,task/Jitter/left1.jpg,task/Jitter/right2.jpg,NaN,[1 2],1,356.756498,23,361.262797,4.506299,362.772778,370.788902,1,371.305562,3,112009.7096,2,375.838594,4,112010.8866,3,380.371647,3,112010.4795,384.388034
36,2,12,1,384.404708,0.75,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/right1.jpg,task/Jitter/left1.jpg,[1 2 1],1,390.587641,74,396.517918,5.930277,396.603934,404.620048,3,414.202795,3,112010.1975,2,409.669748,2,112010.0932,1,405.136718,3,112009.3745,418.219189
36,2,13,2,418.235865,1.5,3,0.75,task/Jitter/left3.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,423.61885,9,425.989889,2.37104,429.635079,437.651262,1,438.167926,2,112010.4933,2,442.700952,2,112009.7252,3,447.233997,3,112010.8992,451.25039
36,2,14,2,451.267066,0.75,3,1.5,task/Jitter/left1.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,456.650068,60,461.396887,4.746818,462.666324,470.682485,2,475.732155,3,112011.3621,3,480.265214,1,112009.0858,1,471.199133,2,112009.8179,484.281606
36,2,15,1,484.298287,0.75,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/left3.jpg,task/Jitter/right1.jpg,[2 1 2],1,491.247836,34,494.481019,3.233183,497.264068,505.280239,3,514.862969,2,112011.3403,2,510.329938,3,112010.1013,1,505.796865,2,112009.9284,518.87938
36,2,16,2,518.896061,0.75,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/right2.jpg,task/Jitter/left2.jpg,[2 2 1],1,525.845601,24,531.469983,5.624382,531.861893,539.877998,1,540.394676,3,112010.9414,2,544.927719,2,112010.4404,3,549.460747,3,112010.2665,553.477142
