sub,run,trial,condition,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,eventNum,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd
28,4,1,2,8.050068,0.75,3,0.75,task/Jitter/left3.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,12.69978,11,,,18.716032,26.732144,1,27.248797,2,1649758.63,2,31.781823,1,1649757.422,3,36.314877,2,1649757.891,40.331254
28,4,2,1,40.347926,1.5,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/left3.jpg,task/Jitter/left3.jpg,[1 1 1],1,47.264146,37,,,53.280414,61.296513,1,61.813176,4,1649757.869,3,70.879267,4,1649756.465,2,66.346209,4,1649756.717,74.895636
28,4,3,2,74.9123,1.5,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/right2.jpg,task/Jitter/right2.jpg,[1 2 2],1,82.578478,35,,,88.594746,96.610828,1,97.127508,3,1649758.389,2,101.660547,1,1649757.545,3,106.193578,4,1649758.513,110.209958
28,4,4,1,110.226593,1.5,3,0.75,task/Jitter/left2.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,115.609628,7,,,121.625896,129.64202,1,130.158649,4,1649757.36,3,139.224715,3,1649756.424,2,134.691685,4,1649756.665,143.241098
28,4,5,1,143.257729,1.5,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/right2.jpg,task/Jitter/right3.jpg,[1 2 2],1,150.940603,72,,,156.956876,164.973004,2,170.022681,3,1649759.316,1,165.489644,3,1649757.993,3,174.555722,2,1649757.626,178.572101
28,4,6,2,178.588738,1.5,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/right2.jpg,task/Jitter/right1.jpg,[2 2 2],1,185.504998,38,,,191.52125,199.537385,3,209.120091,4,1649757.036,1,200.054026,3,1649757.99,2,204.587059,4,1649757.921,213.136485
28,4,7,2,213.153114,1.5,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/left2.jpg,task/Jitter/right2.jpg,[1 1 2],1,220.086038,77,,,226.102306,234.118411,2,239.168095,4,1649757.185,1,234.635068,2,1649759.951,3,243.701136,2,1649757.989,247.717527
28,4,8,1,247.734204,0.75,3,1.5,task/Jitter/left1.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,253.100518,23,,,259.116801,267.132917,1,267.649543,4,1649758.354,3,276.715617,4,1649756.675,2,272.182589,4,1649756.558,280.731999
28,4,9,1,280.748661,0.75,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/right1.jpg,task/Jitter/left1.jpg,[1 2 1],1,287.681551,12,,,293.697829,301.713943,2,306.763621,3,1649759.191,1,302.230593,4,1649758.959,3,311.296664,2,1649757.239,315.313053
28,4,10,2,315.329739,1.5,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/right3.jpg,task/Jitter/left1.jpg,[2 2 1],1,322.262614,71,,,328.27888,336.294981,1,336.811639,2,1649758.702,2,341.344682,1,1649757.184,3,345.877699,1,1649757.208,349.894097
28,4,11,1,349.910765,1.5,4.5,1.5,task/Jitter/right2.jpg,task/Jitter/left1.jpg,task/Jitter/left1.jpg,[2 1 1],1,357.593617,56,,,363.609832,371.625973,2,376.675677,4,1649756.742,1,372.142639,4,1649756.783,3,381.208705,4,1649756.705,385.225089
28,4,12,2,385.241772,0.75,3,0.75,task/Jitter/left1.jpg,task/Jitter/left2.jpg,NaN,[1 1],1,389.874805,76,,,395.891077,403.907178,3,413.489902,4,1649758.065,1,404.423829,3,1649759.611,2,408.956874,3,1649757.528,417.506293
28,4,13,2,417.52296,0.75,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/right2.jpg,task/Jitter/right1.jpg,[2 2 2],1,423.689228,68,,,429.705459,437.721622,2,442.771299,4,1649757.416,3,447.304323,2,1649756.552,1,438.238256,3,1649758.986,451.320722
28,4,14,1,451.33737,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/left2.jpg,NaN,[2 1],1,456.720387,25,,,462.736617,470.752752,2,475.802439,4,1649757.045,1,471.269419,4,1649756.848,3,480.335468,3,1649757.967,484.351857
28,4,15,1,484.368545,1.5,3,1.5,task/Jitter/left3.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,490.501462,5,,,496.517742,504.533848,2,509.583545,4,1649757.363,3,514.116575,4,1649756.763,1,505.0505,4,1649757.669,518.132963
28,4,16,2,518.149646,0.75,3,0.75,task/Jitter/right3.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,522.78266,20,,,528.798926,536.81506,3,546.397766,1,1649756.598,1,537.331697,3,1649758.207,2,541.864744,1,1649757.236,550.414142
