sub,run,trial,condition,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,eventNum,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd
3,1,1,2,8.047164,1.5,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/right3.jpg,task/Jitter/right3.jpg,[0 2 2],0.666667,15.013418,65,19.208339,4.194922,21.029686,29.045797,3,38.628534,3,288858.5046,1,29.562465,2,288859.3395,2,34.095482,3,288858.8235,42.644914
3,1,2,1,42.661617,0.75,3,0.75,task/Jitter/right2.jpg,task/Jitter/right2.jpg,NaN,[2 2],1,47.294632,62,49.194372,1.89974,53.31091,61.327023,1,61.843673,2,288860.0273,2,66.376689,2,288859.0685,3,70.909728,2,288859.1494,74.926121
3,1,3,2,74.942754,0.75,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/right2.jpg,task/Jitter/right1.jpg,[2 2 2],1,81.125725,75,83.644334,2.518609,87.141992,95.158104,3,104.740845,2,288860.3783,2,100.207812,1,288859.5601,1,95.674774,2,288859.9073,108.757219
3,1,4,1,108.773898,1.5,3,0.75,task/Jitter/left2.jpg,task/Jitter/left2.jpg,NaN,[1 1],1,114.140219,42,115.580299,1.44008,120.156483,128.172617,2,133.222289,3,288857.9376,1,128.689271,3,288858.3336,3,137.755327,4,288858.6958,141.771716
3,1,5,1,141.788406,1.5,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/right1.jpg,task/Jitter/right2.jpg,[1 2 2],1,149.471238,23,151.179292,1.708054,155.48748,163.503608,3,173.086305,2,288859.2748,1,164.020269,3,288858.6909,2,168.553309,3,288860.0429,177.102725
3,1,6,2,177.119373,1.5,3,1.5,task/Jitter/right2.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,183.252325,69,185.080377,1.828051,189.268615,197.284735,1,197.801386,1,288858.6817,2,202.33442,2,288859.4468,3,206.867446,3,288860.1306,210.883825
3,1,7,2,210.900523,1.5,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/right1.jpg,task/Jitter/left1.jpg,[2 2 1],1,217.833397,64,219.712363,1.878966,223.849669,231.865774,3,241.448495,4,288857.1196,1,232.382431,3,288860.0738,2,236.91546,4,288857.8019,245.464888
3,1,8,2,245.481577,1.5,4.5,1.5,task/Jitter/right2.jpg,task/Jitter/left1.jpg,task/Jitter/right2.jpg,[2 1 2],1,253.164404,44,254.216308,1.051903,259.18068,267.196789,2,272.24647,3,288858.4917,3,276.779528,1,288859.6906,1,267.713441,2,288859.7234,280.795902
3,1,9,1,280.812578,1.5,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/right2.jpg,task/Jitter/right2.jpg,[0 2 2],0.666667,288.495401,53,289.851284,1.355883,294.511653,302.527777,2,307.577495,3,288859.7184,3,312.110527,2,288858.4613,1,303.044463,,,316.126915
3,1,10,1,316.143584,0.75,3,0.75,task/Jitter/right1.jpg,task/Jitter/left3.jpg,NaN,[0 1],0.5,320.79328,57,322.288229,1.494949,326.809566,334.825673,1,335.342356,4,288858.6077,2,339.875373,2,288860.5184,3,344.408394,3,288858.0914,348.424792
3,1,11,2,348.441481,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,353.807785,43,356.031348,2.223563,359.824065,367.84018,1,368.356838,2,288859.371,3,377.422894,2,288858.3871,2,372.889873,,,381.439286
3,1,12,1,381.455947,0.75,3,0.75,task/Jitter/left3.jpg,task/Jitter/left2.jpg,NaN,[1 1],1,386.105671,71,387.191271,1.085599,392.121888,400.138046,2,405.187731,3,288858.4264,3,409.720787,3,288858.1023,1,400.65471,4,288858.2254,413.737175
3,1,13,2,413.753846,0.75,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/left3.jpg,task/Jitter/right1.jpg,[0 0 0],0,420.686733,22,422.436252,1.749519,426.702954,434.719096,3,444.301836,2,288858.23,2,439.768814,2,288859.5721,1,435.235771,2,288858.7163,448.318232
3,1,14,1,448.334849,1.5,3,0.75,task/Jitter/left1.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,453.717877,5,454.70223,0.984353,459.734156,467.75028,1,468.266929,3,288859.2519,2,472.799956,3,288857.9321,3,477.333011,2,288858.602,481.349395
3,1,15,1,481.366075,1.5,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/left2.jpg,task/Jitter/right1.jpg,[2 1 2],1,489.048894,31,490.023253,0.974359,495.065178,503.081274,1,503.597944,1,288859.8721,3,512.664026,2,288857.905,2,508.130985,1,288860.6238,516.680409
3,1,16,2,516.697086,1.5,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/left1.jpg,task/Jitter/right1.jpg,[1 2 2],0.666667,524.396591,51,525.346274,0.949683,530.412859,538.42895,3,548.011685,4,288857.9523,2,543.478648,3,288859.0794,1,538.945616,3,288860.6153,552.028094
