sub,run,trial,condition,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,eventNum,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd
16,4,1,2,8.044022,1.5,3,1.5,task/Jitter/left3.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,14.176925,65,14.761583,0.584659,20.193192,28.209291,3,37.792023,2,308971.2708,1,28.725991,,,2,33.258976,2,308970.4789,41.808388
16,4,2,1,41.825048,0.75,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/left1.jpg,task/Jitter/right3.jpg,[1 1 2],1,48.791266,58,49.943609,1.152343,54.807526,62.823645,2,67.873328,4,308971.2144,1,63.340299,4,308971.5985,3,72.406367,3,308970.9193,76.422756
16,4,3,2,76.439428,1.5,3,1.5,task/Jitter/right3.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,82.57234,74,83.68646,1.11412,88.588625,96.604721,2,101.654392,2,308970.2583,3,106.187424,4,308972.7483,1,97.121362,2,308971.7852,110.203812
16,4,4,1,110.220484,0.75,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/left2.jpg,task/Jitter/right1.jpg,[1 1 2],1,117.153351,13,118.413447,1.260096,123.16963,131.18573,3,140.768437,3,308970.8732,1,131.702383,3,308970.6843,2,136.235421,3,308970.4333,144.784822
16,4,5,1,144.801515,1.5,3,0.75,task/Jitter/left1.jpg,task/Jitter/right2.jpg,NaN,[1 2],1,150.18447,54,151.342369,1.157898,156.200718,164.216847,3,173.799562,2,308970.1361,2,169.266526,4,308972.1339,1,164.733496,3,308971.7569,177.815938
16,4,6,2,177.832634,1.5,3,1.5,task/Jitter/right3.jpg,task/Jitter/left2.jpg,NaN,[2 1],1,183.965552,34,185.164311,1.198759,189.981819,197.997927,2,203.0476,1,308972.925,3,207.58062,3,308971.7569,1,198.514562,3,308972.141,211.597009
16,4,7,2,211.613683,0.75,3,0.75,task/Jitter/right2.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,216.246718,22,217.876219,1.629501,222.262994,230.279106,1,230.79573,4,308973.0257,3,239.861796,1,308969.9147,2,235.328762,3,308970.8635,243.878179
16,4,8,1,243.894863,0.75,3,0.75,task/Jitter/right2.jpg,task/Jitter/left3.jpg,NaN,[0 1],0.5,248.527891,69,249.739204,1.211313,254.54415,262.56025,1,263.076907,3,308971.0035,3,272.142964,4,308971.2734,2,267.609949,2,308970.9415,276.159358
16,4,9,1,276.176038,1.5,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/left2.jpg,task/Jitter/right1.jpg,[2 1 2],1,283.108903,16,283.943144,0.834241,289.125169,297.141259,1,297.657923,2,308973.2754,2,302.190945,1,308973.0884,3,306.723975,2,308972.0403,310.74036
16,4,10,2,310.757,0.75,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/right2.jpg,task/Jitter/left2.jpg,[2 2 1],1,316.939935,70,319.785059,2.845124,322.956219,330.97232,1,331.488982,3,308972.4873,3,340.555056,1,308971.158,2,336.022018,3,308970.7691,344.571442
16,4,11,1,344.588111,0.75,3,1.5,task/Jitter/right3.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,349.971086,28,351.10799,1.136903,355.987338,364.003459,3,373.586178,3,308971.3271,1,364.520102,4,308972.2592,2,369.05314,3,308971.0132,377.602542
16,4,12,2,377.619238,0.75,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/left1.jpg,task/Jitter/right3.jpg,[1 1 2],1,384.535428,67,385.181965,0.646537,390.551693,398.567806,1,399.084455,2,308970.6837,3,408.15051,2,308973.1307,2,403.617484,2,308972.9807,412.166896
16,4,13,2,412.183529,1.5,4.5,1.5,task/Jitter/right2.jpg,task/Jitter/left1.jpg,task/Jitter/left1.jpg,[2 1 1],1,419.849744,4,423.617879,3.768135,425.866004,433.882095,3,443.464815,1,308970.8981,1,434.398754,1,308971.1794,2,438.931782,3,308972.4463,447.481211
16,4,14,1,447.497845,1.5,4.5,0.75,task/Jitter/left1.jpg,task/Jitter/right3.jpg,task/Jitter/left2.jpg,[1 2 1],1,454.43076,80,454.970671,0.539911,460.447015,468.463115,2,473.512812,1,308970.2034,1,468.979787,3,308972.2403,3,478.045831,3,308970.808,482.06222
16,4,15,1,482.078852,1.5,3,1.5,task/Jitter/left1.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,488.195151,27,489.996786,1.801635,494.211421,502.227543,2,507.277205,3,308971.7857,3,511.810251,4,308970.6078,1,502.744175,3,308971.2158,515.826615
16,4,16,2,515.843312,0.75,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/left1.jpg,task/Jitter/right1.jpg,[2 1 2],1,522.026229,48,522.516788,0.490559,528.042501,536.058614,1,536.575249,2,308970.0825,3,545.641304,2,308969.9836,2,541.108267,2,308970.1887,549.657683
